Dataset Name	Image Name	Organism	Organism Term Source REF	Strain	Reporter	Genotype	Developmental Stage	Developmental Stage Comments	Material Type	Growth Condition	Phenotype Name	Phenotype Description	Phenotype Source Type	Phenotype Term Source REF	Phenotype Term Name	Phenotype Term Accession	Channels	Image File Type	Image Dimensions (XYZCT)	Image Plane	Image Section	Image File Comments
Embryo1	SPM00_TM000078_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  78
Embryo1	SPM00_TM000079_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  79
Embryo1	SPM00_TM000080_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  80
Embryo1	SPM00_TM000081_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  81
Embryo1	SPM00_TM000082_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  82
Embryo1	SPM00_TM000083_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  83
Embryo1	SPM00_TM000084_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  84
Embryo1	SPM00_TM000085_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  85
Embryo1	SPM00_TM000086_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  86
Embryo1	SPM00_TM000087_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  87
Embryo1	SPM00_TM000088_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  88
Embryo1	SPM00_TM000089_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  89
Embryo1	SPM00_TM000090_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  90
Embryo1	SPM00_TM000091_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  91
Embryo1	SPM00_TM000092_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  92
Embryo1	SPM00_TM000093_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  93
Embryo1	SPM00_TM000094_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  94
Embryo1	SPM00_TM000095_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  95
Embryo1	SPM00_TM000096_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  96
Embryo1	SPM00_TM000097_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  97
Embryo1	SPM00_TM000098_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  98
Embryo1	SPM00_TM000099_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  99
Embryo1	SPM00_TM000100_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  100
Embryo1	SPM00_TM000101_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  101
Embryo1	SPM00_TM000102_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  102
Embryo1	SPM00_TM000103_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  103
Embryo1	SPM00_TM000104_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  104
Embryo1	SPM00_TM000105_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  105
Embryo1	SPM00_TM000106_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  106
Embryo1	SPM00_TM000107_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  107
Embryo1	SPM00_TM000108_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  108
Embryo1	SPM00_TM000109_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  109
Embryo1	SPM00_TM000110_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  110
Embryo1	SPM00_TM000111_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  111
Embryo1	SPM00_TM000112_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  112
Embryo1	SPM00_TM000113_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  113
Embryo1	SPM00_TM000114_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  114
Embryo1	SPM00_TM000115_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  115
Embryo1	SPM00_TM000116_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  116
Embryo1	SPM00_TM000117_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  117
Embryo1	SPM00_TM000118_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  118
Embryo1	SPM00_TM000119_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  119
Embryo1	SPM00_TM000120_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  120
Embryo1	SPM00_TM000121_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  121
Embryo1	SPM00_TM000122_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  122
Embryo1	SPM00_TM000123_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  123
Embryo1	SPM00_TM000124_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  124
Embryo1	SPM00_TM000125_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  125
Embryo1	SPM00_TM000126_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  126
Embryo1	SPM00_TM000127_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  127
Embryo1	SPM00_TM000128_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  128
Embryo1	SPM00_TM000129_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  129
Embryo1	SPM00_TM000130_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  130
Embryo1	SPM00_TM000131_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  131
Embryo1	SPM00_TM000132_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  132
Embryo1	SPM00_TM000133_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  133
Embryo1	SPM00_TM000134_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  134
Embryo1	SPM00_TM000135_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  135
Embryo1	SPM00_TM000136_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  136
Embryo1	SPM00_TM000137_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  137
Embryo1	SPM00_TM000138_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  138
Embryo1	SPM00_TM000139_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  139
Embryo1	SPM00_TM000140_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  140
Embryo1	SPM00_TM000141_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  141
Embryo1	SPM00_TM000142_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  142
Embryo1	SPM00_TM000143_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  143
Embryo1	SPM00_TM000144_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  144
Embryo1	SPM00_TM000145_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  145
Embryo1	SPM00_TM000146_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  146
Embryo1	SPM00_TM000147_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  147
Embryo1	SPM00_TM000148_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  148
Embryo1	SPM00_TM000149_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  149
Embryo1	SPM00_TM000150_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  150
Embryo1	SPM00_TM000151_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  151
Embryo1	SPM00_TM000152_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  152
Embryo1	SPM00_TM000153_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  153
Embryo1	SPM00_TM000154_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  154
Embryo1	SPM00_TM000155_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			H2B-eGFP	KLB	"2169,2048,988,1,1"			Time point  155
